Sleep logging started on 10/19/20 at 10:20:08;;;
TIMESTAMP,;SENSOR1,;SENSOR2,;HUMAN READABLE TIME
1603126602;0;0;18:56:42
1603126603;0;0;18:56:43
1603126604;0;0;18:56:44
1603126605;0;0;18:56:45
1603126606;0;0;18:56:46
1603126607;0;0;18:56:47
1603126608;0;0;18:56:48
1603126609;0;0;18:56:49
1603126610;0;0;18:56:50
1603126611;0;0;18:56:51
1603126612;0;0;18:56:52
1603126613;0;0;18:56:53
1603126614;0;0;18:56:54
1603126615;0;0;18:56:55
1603126616;0;0;18:56:56
1603126617;0;0;18:56:57
1603126618;0;0;18:56:58
1603126619;0;0;18:56:59
1603126620;0;0;18:57:00
1603126621;0;0;18:57:01
1603126622;0;0;18:57:02
1603126623;0;0;18:57:03
1603126624;0;0;18:57:04
1603126625;0;0;18:57:05
1603126626;0;0;18:57:06
1603126627;0;0;18:57:07
1603126628;0;0;18:57:08
1603126629;0;0;18:57:09
1603126630;0;0;18:57:10
1603126631;0;0;18:57:11
1603126632;0;0;18:57:12
1603126633;0;0;18:57:13
1603126634;0;0;18:57:14
1603126635;0;0;18:57:15
1603126636;0;0;18:57:16
1603126637;0;0;18:57:17
1603126638;0;0;18:57:18
1603126639;0;0;18:57:19
1603126640;0;0;18:57:20
1603126641;0;0;18:57:21
1603126642;0;0;18:57:22
1603126643;0;0;18:57:23
1603126644;0;0;18:57:24
1603126645;0;0;18:57:25
1603126646;0;0;18:57:26
1603126647;0;0;18:57:27
1603126648;0;0;18:57:28
1603126649;0;0;18:57:29
1603126650;0;0;18:57:30
1603126651;0;0;18:57:31
1603126652;0;0;18:57:32
1603126653;0;0;18:57:33
1603126654;0;0;18:57:34
1603126655;0;0;18:57:35
1603126656;0;0;18:57:36
1603126657;0;0;18:57:37
1603126658;0;0;18:57:38
1603126659;0;0;18:57:39
1603126660;0;0;18:57:40
1603126661;0;0;18:57:41
1603126662;0;0;18:57:42
1603126663;0;0;18:57:43
1603126664;0;0;18:57:44
1603126665;0;0;18:57:45
1603126666;0;0;18:57:46
1603126667;0;0;18:57:47
1603126668;0;0;18:57:48
1603126669;0;0;18:57:49
1603126670;0;0;18:57:50
1603126671;0;0;18:57:51
1603126672;0;0;18:57:52
1603126673;0;0;18:57:53
1603126674;0;0;18:57:54
1603126675;0;0;18:57:55
1603126676;0;0;18:57:56
1603126677;0;0;18:57:57
1603126678;0;0;18:57:58
1603126679;0;0;18:57:59
1603126680;0;0;18:58:00
1603126681;0;0;18:58:01
1603126682;0;0;18:58:02
1603126683;0;0;18:58:03
1603126684;0;0;18:58:04
1603126685;0;0;18:58:05
1603126686;0;0;18:58:06
1603126687;0;0;18:58:07
1603126688;0;0;18:58:08
1603126689;0;0;18:58:09
1603126690;0;0;18:58:10
1603126691;0;0;18:58:11
1603126692;0;0;18:58:12
1603126693;0;0;18:58:13
1603126694;0;0;18:58:14
1603126695;0;0;18:58:15
1603126696;0;0;18:58:16
1603126697;0;0;18:58:17
1603126698;0;0;18:58:18
1603126699;0;0;18:58:19
1603126700;0;0;18:58:20
1603126701;0;0;18:58:21
1603126702;0;0;18:58:22
1603126703;0;0;18:58:23
1603126704;0;0;18:58:24
1603126705;0;0;18:58:25
1603126706;0;0;18:58:26
1603126707;0;0;18:58:27
1603126708;0;0;18:58:28
1603126709;0;0;18:58:29
1603126710;0;0;18:58:30
1603126711;0;0;18:58:31
1603126712;0;0;18:58:32
1603126713;0;0;18:58:33
1603126714;0;0;18:58:34
1603126715;0;0;18:58:35
1603126716;0;0;18:58:36
1603126717;0;0;18:58:37
1603126718;0;0;18:58:38
1603126719;0;0;18:58:39
1603126720;0;0;18:58:40
1603126721;0;0;18:58:41
1603126722;0;0;18:58:42
1603126723;0;0;18:58:43
1603126724;0;0;18:58:44
1603126725;0;0;18:58:45
1603126726;0;0;18:58:46
1603126727;0;0;18:58:47
1603126728;0;0;18:58:48
1603126729;0;0;18:58:49
1603126730;0;0;18:58:50
1603126731;0;0;18:58:51
1603126732;0;0;18:58:52
1603126733;0;0;18:58:53
1603126734;0;0;18:58:54
1603126735;0;0;18:58:55
1603126736;0;0;18:58:56
1603126737;0;0;18:58:57
1603126738;0;0;18:58:58
1603126739;0;0;18:58:59
1603126740;0;0;18:59:00
1603126741;0;0;18:59:01
1603126742;0;0;18:59:02
1603126743;0;0;18:59:03
1603126744;0;0;18:59:04
1603126745;0;0;18:59:05
1603126746;0;0;18:59:06
1603126747;0;0;18:59:07
1603126748;0;0;18:59:08
1603126749;0;0;18:59:09
1603126750;0;0;18:59:10
1603126751;0;0;18:59:11
1603126752;0;0;18:59:12
1603126753;0;0;18:59:13
1603126754;0;0;18:59:14
1603126755;0;0;18:59:15
1603126756;0;0;18:59:16
1603126757;0;0;18:59:17
1603126758;0;0;18:59:18
1603126759;0;0;18:59:19
1603126760;0;0;18:59:20
1603126761;0;0;18:59:21
1603126762;0;0;18:59:22
1603126763;0;0;18:59:23
1603126764;0;0;18:59:24
1603126765;0;0;18:59:25
1603126766;0;0;18:59:26
1603126767;0;0;18:59:27
1603126768;0;0;18:59:28
1603126769;0;0;18:59:29
1603126770;0;0;18:59:30
1603126771;0;0;18:59:31
1603126772;0;0;18:59:32
1603126773;0;0;18:59:33
1603126775;0;0;18:59:35
1603126776;0;0;18:59:36
1603126777;0;0;18:59:37
1603126778;0;0;18:59:38
1603126779;0;0;18:59:39
1603126780;0;0;18:59:40
1603126781;0;0;18:59:41
1603126782;0;0;18:59:42
1603126783;0;0;18:59:43
1603126784;0;0;18:59:44
1603126785;0;0;18:59:45
1603126786;0;0;18:59:46
1603126787;0;0;18:59:47
1603126788;0;0;18:59:48
1603126789;0;0;18:59:49
1603126790;0;0;18:59:50
1603126791;0;0;18:59:51
1603126792;0;0;18:59:52
1603126793;0;0;18:59:53
1603126794;0;0;18:59:54
1603126795;0;0;18:59:55
1603126796;0;0;18:59:56
1603126797;0;0;18:59:57
1603126798;0;0;18:59:58
1603126799;0;0;18:59:59
1603126800;0;0;19:00:00
1603126801;0;0;19:00:01
1603126802;0;0;19:00:02
1603126803;0;0;19:00:03
1603126804;0;0;19:00:04
1603126805;0;0;19:00:05
1603126806;0;0;19:00:06
1603126807;0;0;19:00:07
1603126808;0;0;19:00:08
1603126809;0;0;19:00:09
1603126810;0;0;19:00:10
1603126811;0;0;19:00:11
1603126812;0;0;19:00:12
1603126813;0;0;19:00:13
1603126814;0;0;19:00:14
1603126815;0;0;19:00:15
1603126816;0;0;19:00:16
1603126817;0;0;19:00:17
1603126818;0;0;19:00:18
1603126819;0;0;19:00:19
1603126820;0;0;19:00:20
1603126821;0;0;19:00:21
1603126822;0;0;19:00:22
1603126823;0;0;19:00:23
1603126824;0;0;19:00:24
1603126825;0;0;19:00:25
1603126826;0;0;19:00:26
1603126827;0;0;19:00:27
1603126828;0;0;19:00:28
1603126829;0;0;19:00:29
1603126830;0;0;19:00:30
1603126831;0;0;19:00:31
1603126832;0;0;19:00:32
1603126833;0;0;19:00:33
1603126834;0;0;19:00:34
1603126835;0;0;19:00:35
1603126836;0;0;19:00:36
1603126837;0;0;19:00:37
1603126838;0;0;19:00:38
1603126839;0;0;19:00:39
1603126840;0;0;19:00:40
1603126841;0;0;19:00:41
1603126842;0;0;19:00:42
1603126843;0;0;19:00:43
1603126844;0;0;19:00:44
1603126845;0;0;19:00:45
1603126846;0;0;19:00:46
1603126847;0;0;19:00:47
1603126848;0;0;19:00:48
1603126849;0;0;19:00:49
1603126850;0;0;19:00:50
1603126851;0;0;19:00:51
1603126852;0;0;19:00:52
1603126853;0;0;19:00:53
1603126854;0;0;19:00:54
1603126855;0;0;19:00:55
1603126856;0;0;19:00:56
1603126857;0;0;19:00:57
1603126858;0;0;19:00:58
1603126859;0;0;19:00:59
1603126860;0;0;19:01:00
1603126861;0;0;19:01:01
1603126862;0;0;19:01:02
1603126863;0;0;19:01:03
1603126864;0;0;19:01:04
1603126865;0;0;19:01:05
1603126866;0;0;19:01:06
1603126867;0;0;19:01:07
1603126868;0;0;19:01:08
1603126869;0;0;19:01:09
1603126870;0;0;19:01:10
1603126871;0;0;19:01:11
1603126872;0;0;19:01:12
1603126873;0;0;19:01:13
1603126874;0;0;19:01:14
1603126875;0;0;19:01:15
1603126876;0;0;19:01:16
1603126877;0;0;19:01:17
1603126878;0;0;19:01:18
1603126879;0;0;19:01:19
1603126880;0;0;19:01:20
1603126881;0;0;19:01:21
1603126882;0;0;19:01:22
1603126883;0;0;19:01:23
1603126884;0;0;19:01:24
1603126885;0;0;19:01:25
1603126886;0;0;19:01:26
1603126887;0;0;19:01:27
1603126888;0;0;19:01:28
1603126889;0;0;19:01:29
1603126890;0;0;19:01:30
1603126891;0;0;19:01:31
1603126892;0;0;19:01:32
1603126893;0;0;19:01:33
1603126894;0;0;19:01:34
1603126895;0;0;19:01:35
1603126896;0;0;19:01:36
1603126897;0;0;19:01:37
1603126898;0;0;19:01:38
1603126899;0;0;19:01:39
1603126900;0;0;19:01:40
1603126901;0;0;19:01:41
1603126902;0;0;19:01:42
1603126903;0;0;19:01:43
1603126904;0;0;19:01:44
1603126905;0;0;19:01:45
1603126906;0;0;19:01:46
1603126907;0;0;19:01:47
1603126908;0;0;19:01:48
1603126909;0;0;19:01:49
1603126910;0;0;19:01:50
1603126911;0;0;19:01:51
1603126912;0;0;19:01:52
1603126913;0;0;19:01:53
1603126914;0;0;19:01:54
1603126915;0;0;19:01:55
1603126916;0;0;19:01:56
1603126917;0;0;19:01:57
1603126918;0;0;19:01:58
1603126919;0;0;19:01:59
1603126920;0;0;19:02:00
1603126921;0;0;19:02:01
1603126922;0;0;19:02:02
1603126923;0;0;19:02:03
1603126924;0;0;19:02:04
1603126925;0;0;19:02:05
1603126926;0;0;19:02:06
1603126927;0;0;19:02:07
1603126928;0;0;19:02:08
1603126929;0;0;19:02:09
1603126930;0;0;19:02:10
1603126931;0;0;19:02:11
1603126932;0;0;19:02:12
1603126933;0;0;19:02:13
1603126934;0;0;19:02:14
1603126935;0;0;19:02:15
1603126936;0;0;19:02:16
1603126937;0;0;19:02:17
1603126938;0;0;19:02:18
1603126939;0;0;19:02:19
1603126940;0;0;19:02:20
1603126941;0;0;19:02:21
1603126942;0;0;19:02:22
1603126943;0;0;19:02:23
1603126944;0;0;19:02:24
1603126945;0;0;19:02:25
1603126946;0;0;19:02:26
1603126947;0;0;19:02:27
1603126948;0;0;19:02:28
1603126949;0;0;19:02:29
1603126950;0;0;19:02:30
1603126951;0;0;19:02:31
1603126952;0;0;19:02:32
1603126953;0;0;19:02:33
1603126954;0;0;19:02:34
1603126955;0;0;19:02:35
1603126956;0;0;19:02:36
1603126957;0;0;19:02:37
1603126958;0;0;19:02:38
1603126959;0;0;19:02:39
1603126960;0;0;19:02:40
1603126961;0;0;19:02:41
1603126962;0;0;19:02:42
1603126963;0;0;19:02:43
1603126964;0;0;19:02:44
1603126965;0;0;19:02:45
1603126966;0;0;19:02:46
1603126967;0;0;19:02:47
1603126968;0;0;19:02:48
1603126969;0;0;19:02:49
1603126970;0;0;19:02:50
1603126971;0;0;19:02:51
1603126972;0;0;19:02:52
1603126973;0;0;19:02:53
1603126974;0;0;19:02:54
1603126975;0;0;19:02:55
1603126976;0;0;19:02:56
1603126977;0;0;19:02:57
1603126978;0;0;19:02:58
1603126979;0;0;19:02:59
1603126980;0;0;19:03:00
1603126981;0;0;19:03:01
1603126982;0;0;19:03:02
1603126983;0;0;19:03:03
1603126984;0;0;19:03:04
1603126985;0;0;19:03:05
1603126986;0;0;19:03:06
1603126987;0;0;19:03:07
1603126988;0;0;19:03:08
1603126989;0;0;19:03:09
1603126990;0;0;19:03:10
1603126991;0;0;19:03:11
1603126992;0;0;19:03:12
1603126993;0;0;19:03:13
1603126994;0;0;19:03:14
1603126995;0;0;19:03:15
1603126996;0;0;19:03:16
1603126997;0;0;19:03:17
1603126998;0;0;19:03:18
1603126999;0;0;19:03:19
1603127000;0;0;19:03:20
1603127001;0;0;19:03:21
1603127002;0;0;19:03:22
1603127003;0;0;19:03:23
1603127004;0;0;19:03:24
1603127005;0;0;19:03:25
1603127006;0;0;19:03:26
1603127007;0;0;19:03:27
1603127008;0;0;19:03:28
1603127009;0;0;19:03:29
1603127010;0;0;19:03:30
1603127011;0;0;19:03:31
1603127012;0;0;19:03:32
1603127013;0;0;19:03:33
1603127014;0;0;19:03:34
1603127015;0;0;19:03:35
1603127016;0;0;19:03:36
1603127017;0;0;19:03:37
1603127018;0;0;19:03:38
1603127019;0;0;19:03:39
1603127020;0;0;19:03:40
1603127021;0;0;19:03:41
1603127022;0;0;19:03:42
1603127023;0;0;19:03:43
1603127024;0;0;19:03:44
1603127025;0;0;19:03:45
1603127026;0;0;19:03:46
1603127027;0;0;19:03:47
1603127028;0;0;19:03:48
1603127029;0;0;19:03:49
1603127030;0;0;19:03:50
1603127031;0;0;19:03:51
1603127032;0;0;19:03:52
1603127033;0;0;19:03:53
1603127034;0;0;19:03:54
1603127035;0;0;19:03:55
1603127036;0;0;19:03:56
1603127037;0;0;19:03:57
1603127038;0;0;19:03:58
1603127039;0;0;19:03:59
1603127040;0;0;19:04:00
1603127041;0;0;19:04:01
1603127042;0;0;19:04:02
1603127043;0;0;19:04:03
1603127044;0;0;19:04:04
1603127045;0;0;19:04:05
1603127046;0;0;19:04:06
1603127047;0;0;19:04:07
1603127048;0;0;19:04:08
1603127049;0;0;19:04:09
1603127050;0;0;19:04:10
1603127051;0;0;19:04:11
1603127052;0;0;19:04:12
1603127053;0;0;19:04:13
1603127054;0;0;19:04:14
1603127055;0;0;19:04:15
1603127056;0;0;19:04:16
1603127057;0;0;19:04:17
1603127058;0;0;19:04:18
1603127059;0;0;19:04:19
1603127060;0;0;19:04:20
1603127061;0;0;19:04:21
1603127062;0;0;19:04:22
1603127063;0;0;19:04:23
1603127064;0;0;19:04:24
1603127065;0;0;19:04:25
1603127066;0;0;19:04:26
1603127067;1;0;19:04:27
1603127068;1;0;19:04:28
1603127069;1;0;19:04:29
1603127070;1;0;19:04:30
1603127071;0;0;19:04:31
1603127072;1;0;19:04:32
1603127073;1;0;19:04:33
1603127074;1;1;19:04:34
1603127075;1;0;19:04:35
1603127076;1;0;19:04:36
1603127077;1;0;19:04:37
1603127078;1;0;19:04:38
1603127079;0;0;19:04:39
1603127080;0;0;19:04:40
1603127081;0;0;19:04:41
1603127082;0;0;19:04:42
1603127083;0;0;19:04:43
1603127084;0;0;19:04:44
1603127085;0;0;19:04:45
1603127086;0;0;19:04:46
1603127087;0;0;19:04:47
1603127088;0;0;19:04:48
1603127089;0;0;19:04:49
1603127090;0;0;19:04:50
1603127091;0;0;19:04:51
1603127092;0;0;19:04:52
1603127093;0;0;19:04:53
1603127094;0;0;19:04:54
1603127095;0;0;19:04:55
1603127096;0;0;19:04:56
1603127097;0;0;19:04:57
1603127098;0;0;19:04:58
1603127099;0;0;19:04:59
1603127100;0;0;19:05:00
1603127101;0;0;19:05:01
1603127102;0;0;19:05:02
1603127103;0;0;19:05:03
1603127104;0;0;19:05:04
1603127105;0;0;19:05:05
1603127106;0;0;19:05:06
1603127107;0;0;19:05:07
1603127108;0;0;19:05:08
1603127109;0;0;19:05:09
1603127110;0;0;19:05:10
1603127111;0;0;19:05:11
1603127112;0;0;19:05:12
1603127113;0;0;19:05:13
1603127114;0;0;19:05:14
1603127115;0;0;19:05:15
1603127116;0;0;19:05:16
1603127117;0;0;19:05:17
1603127118;0;0;19:05:18
1603127119;0;0;19:05:19
1603127120;0;0;19:05:20
1603127121;0;0;19:05:21
1603127122;0;0;19:05:22
1603127123;0;0;19:05:23
1603127124;0;0;19:05:24
1603127125;0;0;19:05:25
1603127126;0;0;19:05:26
1603127127;0;0;19:05:27
1603127128;0;0;19:05:28
1603127129;0;0;19:05:29
1603127130;0;0;19:05:30
1603127131;0;0;19:05:31
1603127132;0;0;19:05:32
1603127133;0;0;19:05:33
1603127134;0;0;19:05:34
1603127135;0;0;19:05:35
1603127136;0;0;19:05:36
1603127137;0;0;19:05:37
1603127138;0;0;19:05:38
1603127139;0;0;19:05:39
1603127140;0;0;19:05:40
1603127141;0;0;19:05:41
1603127142;0;0;19:05:42
1603127143;1;0;19:05:43
1603127144;0;0;19:05:44
1603127145;0;0;19:05:45
1603127146;0;0;19:05:46
1603127147;0;0;19:05:47
1603127148;0;0;19:05:48
1603127149;0;0;19:05:49
1603127150;0;0;19:05:50
1603127151;0;0;19:05:51
1603127152;0;0;19:05:52
1603127153;0;0;19:05:53
1603127154;0;0;19:05:54
1603127155;0;0;19:05:55
1603127156;0;0;19:05:56
1603127157;0;0;19:05:57
1603127158;0;0;19:05:58
1603127159;0;0;19:05:59
1603127160;0;0;19:06:00
1603127161;0;0;19:06:01
1603127162;0;0;19:06:02
1603127163;0;0;19:06:03
1603127164;0;0;19:06:04
1603127165;0;0;19:06:05
1603127166;0;0;19:06:06
1603127167;0;0;19:06:07
1603127168;0;0;19:06:08
1603127169;0;0;19:06:09
1603127170;0;0;19:06:10
1603127171;0;0;19:06:11
1603127172;0;0;19:06:12
1603127173;0;0;19:06:13
1603127174;0;0;19:06:14
1603127175;0;0;19:06:15
1603127176;0;0;19:06:16
1603127177;0;0;19:06:17
1603127178;0;0;19:06:18
1603127179;0;0;19:06:19
1603127180;0;0;19:06:20
1603127181;1;1;19:06:21
1603127182;1;0;19:06:22
1603127183;1;0;19:06:23
1603127184;1;0;19:06:24
1603127185;0;0;19:06:25
1603127186;1;1;19:06:26
1603127187;1;1;19:06:27
1603127188;1;0;19:06:28
1603127189;0;0;19:06:29
1603127190;0;0;19:06:30
1603127191;0;0;19:06:31
1603127192;0;0;19:06:32
1603127193;0;0;19:06:33
1603127194;0;0;19:06:34
1603127195;0;0;19:06:35
1603127196;0;0;19:06:36
1603127197;0;0;19:06:37
1603127198;0;0;19:06:38
1603127199;0;0;19:06:39
1603127200;0;0;19:06:40
1603127201;0;0;19:06:41
1603127202;0;0;19:06:42
1603127203;0;0;19:06:43
1603127204;0;0;19:06:44
1603127205;0;0;19:06:45
1603127206;0;0;19:06:46
1603127207;0;0;19:06:47
1603127208;0;0;19:06:48
1603127209;0;0;19:06:49
1603127210;0;0;19:06:50
1603127211;0;0;19:06:51
1603127212;0;0;19:06:52
1603127213;0;0;19:06:53
1603127214;0;0;19:06:54
1603127215;0;0;19:06:55
1603127216;0;0;19:06:56
1603127217;0;0;19:06:57
1603127218;0;0;19:06:58
1603127219;0;0;19:06:59
1603127220;0;0;19:07:00
1603127221;0;0;19:07:01
1603127222;0;0;19:07:02
1603127223;0;0;19:07:03
1603127224;0;0;19:07:04
1603127225;0;0;19:07:05
1603127226;0;0;19:07:06
1603127227;0;0;19:07:07
1603127228;0;0;19:07:08
1603127229;0;0;19:07:09
1603127230;0;0;19:07:10
1603127231;0;0;19:07:11
1603127232;0;0;19:07:12
1603127233;0;0;19:07:13
1603127234;0;0;19:07:14
1603127235;0;0;19:07:15
1603127236;0;0;19:07:16
1603127237;0;0;19:07:17
1603127238;0;0;19:07:18
1603127239;0;0;19:07:19
1603127240;0;0;19:07:20
1603127241;0;0;19:07:21
1603127242;0;0;19:07:22
1603127243;0;0;19:07:23
1603127244;0;0;19:07:24
1603127246;0;0;19:07:26
1603127247;0;0;19:07:27
1603127248;0;0;19:07:28
1603127249;0;0;19:07:29
1603127250;0;0;19:07:30
1603127251;0;0;19:07:31
1603127252;0;0;19:07:32
1603127253;0;0;19:07:33
1603127254;0;0;19:07:34
1603127255;0;0;19:07:35
1603127256;0;0;19:07:36
1603127257;0;0;19:07:37
1603127258;0;0;19:07:38
1603127259;0;0;19:07:39
1603127260;0;0;19:07:40
1603127261;0;0;19:07:41
1603127262;0;0;19:07:42
1603127263;0;0;19:07:43
1603127264;0;0;19:07:44
1603127265;0;0;19:07:45
1603127266;0;0;19:07:46
1603127267;0;0;19:07:47
1603127268;0;0;19:07:48
1603127269;0;0;19:07:49
1603127270;0;0;19:07:50
1603127271;0;0;19:07:51
1603127272;0;0;19:07:52
1603127273;0;0;19:07:53
1603127274;0;0;19:07:54
1603127275;0;0;19:07:55
1603127276;0;0;19:07:56
1603127277;0;0;19:07:57
1603127278;0;0;19:07:58
1603127279;0;0;19:07:59
1603127280;0;0;19:08:00
1603127281;0;0;19:08:01
1603127282;0;0;19:08:02
1603127283;0;0;19:08:03
1603127284;0;0;19:08:04
1603127285;0;0;19:08:05
1603127286;0;0;19:08:06
1603127287;0;0;19:08:07
1603127288;0;0;19:08:08
1603127289;0;0;19:08:09
1603127290;0;0;19:08:10
1603127291;0;0;19:08:11
1603127292;0;0;19:08:12
1603127293;0;0;19:08:13
1603127294;0;0;19:08:14
1603127295;0;0;19:08:15
1603127296;0;0;19:08:16
1603127297;0;0;19:08:17
1603127298;0;0;19:08:18
1603127299;0;0;19:08:19
1603127300;0;0;19:08:20
1603127301;0;0;19:08:21
1603127302;0;0;19:08:22
1603127303;0;0;19:08:23
1603127304;0;0;19:08:24
1603127305;0;0;19:08:25
1603127306;0;0;19:08:26
1603127307;0;0;19:08:27
1603127308;0;0;19:08:28
1603127309;0;0;19:08:29
1603127310;0;0;19:08:30
1603127311;0;0;19:08:31
1603127312;0;0;19:08:32
1603127313;0;0;19:08:33
1603127314;0;0;19:08:34
1603127315;0;0;19:08:35
1603127316;0;0;19:08:36
1603127317;0;0;19:08:37
1603127318;0;0;19:08:38
1603127319;0;0;19:08:39
1603127320;0;0;19:08:40
1603127321;0;0;19:08:41
1603127322;0;0;19:08:42
1603127323;0;0;19:08:43
1603127324;0;0;19:08:44
1603127325;0;0;19:08:45
1603127326;0;0;19:08:46
1603127327;0;0;19:08:47
1603127328;0;0;19:08:48
1603127329;0;0;19:08:49
1603127330;0;0;19:08:50
1603127331;0;0;19:08:51
1603127332;0;0;19:08:52
1603127333;0;0;19:08:53
1603127334;0;0;19:08:54
1603127335;0;0;19:08:55
1603127336;0;0;19:08:56
1603127337;0;0;19:08:57
1603127338;0;0;19:08:58
1603127339;0;0;19:08:59
1603127340;0;0;19:09:00
1603127341;0;0;19:09:01
1603127342;0;0;19:09:02
1603127343;0;0;19:09:03
1603127344;0;0;19:09:04
1603127345;0;0;19:09:05
1603127346;0;0;19:09:06
1603127347;0;0;19:09:07
1603127348;0;0;19:09:08
1603127349;0;0;19:09:09
1603127350;0;0;19:09:10
1603127351;0;0;19:09:11
1603127352;0;0;19:09:12
1603127353;0;0;19:09:13
1603127354;0;0;19:09:14
1603127355;0;0;19:09:15
1603127356;0;0;19:09:16
1603127357;0;0;19:09:17
1603127358;0;0;19:09:18
1603127359;0;0;19:09:19
1603127360;0;0;19:09:20
1603127361;0;0;19:09:21
1603127362;0;0;19:09:22
1603127363;0;0;19:09:23
1603127364;0;0;19:09:24
1603127365;0;0;19:09:25
1603127366;0;0;19:09:26
1603127367;0;0;19:09:27
1603127368;0;0;19:09:28
1603127369;0;0;19:09:29
1603127370;0;0;19:09:30
1603127371;0;0;19:09:31
1603127372;0;0;19:09:32
1603127373;0;0;19:09:33
1603127374;0;0;19:09:34
1603127375;0;0;19:09:35
1603127376;0;0;19:09:36
1603127377;0;0;19:09:37
1603127378;0;0;19:09:38
1603127379;0;0;19:09:39
1603127380;0;0;19:09:40
1603127381;0;0;19:09:41
1603127382;0;0;19:09:42
1603127383;0;0;19:09:43
1603127384;0;0;19:09:44
1603127385;0;0;19:09:45
1603127386;0;0;19:09:46
1603127387;0;0;19:09:47
1603127388;0;0;19:09:48
1603127389;0;0;19:09:49
1603127390;0;0;19:09:50
1603127391;0;0;19:09:51
1603127392;0;0;19:09:52
1603127393;0;0;19:09:53
1603127394;0;0;19:09:54
1603127395;0;0;19:09:55
1603127396;0;0;19:09:56
1603127397;0;0;19:09:57
1603127398;0;0;19:09:58
1603127399;0;0;19:09:59
1603127400;0;0;19:10:00
1603127401;0;0;19:10:01
1603127402;0;0;19:10:02
1603127403;0;0;19:10:03
1603127404;0;0;19:10:04
1603127405;0;0;19:10:05
1603127406;0;0;19:10:06
1603127407;0;0;19:10:07
1603127408;0;0;19:10:08
1603127409;0;0;19:10:09
1603127410;0;0;19:10:10
1603127411;0;0;19:10:11
1603127412;0;0;19:10:12
1603127413;0;0;19:10:13
1603127414;0;0;19:10:14
1603127415;0;0;19:10:15
1603127416;0;0;19:10:16
1603127417;0;0;19:10:17
1603127418;0;0;19:10:18
1603127419;0;0;19:10:19
1603127420;0;0;19:10:20
1603127421;0;0;19:10:21
1603127422;0;0;19:10:22
1603127423;0;0;19:10:23
1603127424;0;0;19:10:24
1603127425;0;0;19:10:25
1603127426;0;0;19:10:26
1603127427;0;0;19:10:27
1603127428;0;0;19:10:28
1603127429;0;0;19:10:29
1603127430;0;0;19:10:30
1603127431;0;0;19:10:31
1603127432;0;0;19:10:32
1603127433;0;0;19:10:33
1603127434;0;0;19:10:34
1603127435;0;0;19:10:35
1603127436;0;0;19:10:36
1603127437;0;0;19:10:37
1603127438;0;0;19:10:38
1603127439;0;0;19:10:39
1603127440;0;0;19:10:40
1603127441;0;0;19:10:41
1603127442;0;0;19:10:42
1603127443;0;0;19:10:43
1603127444;0;0;19:10:44
1603127445;0;0;19:10:45
1603127446;0;0;19:10:46
1603127447;0;0;19:10:47
1603127448;0;0;19:10:48
1603127449;0;0;19:10:49
1603127450;0;0;19:10:50
1603127451;0;0;19:10:51
1603127452;0;0;19:10:52
1603127453;0;0;19:10:53
1603127454;0;0;19:10:54
1603127455;0;0;19:10:55
1603127456;0;0;19:10:56
1603127457;0;0;19:10:57
1603127458;0;0;19:10:58
1603127459;0;0;19:10:59
1603127460;0;0;19:11:00
1603127461;0;0;19:11:01
1603127462;0;0;19:11:02
1603127463;0;0;19:11:03
1603127464;0;0;19:11:04
1603127465;0;0;19:11:05
1603127466;0;0;19:11:06
1603127467;0;0;19:11:07
1603127468;0;0;19:11:08
1603127469;0;0;19:11:09
1603127470;0;0;19:11:10
1603127471;0;0;19:11:11
1603127472;0;0;19:11:12
1603127473;0;0;19:11:13
1603127474;0;0;19:11:14
1603127475;0;0;19:11:15
1603127476;0;0;19:11:16
1603127477;0;0;19:11:17
1603127478;0;0;19:11:18
1603127479;0;0;19:11:19
1603127480;0;0;19:11:20
1603127481;0;0;19:11:21
1603127482;0;0;19:11:22
1603127483;0;0;19:11:23
1603127484;0;0;19:11:24
1603127485;0;0;19:11:25
1603127486;0;0;19:11:26
1603127487;0;0;19:11:27
1603127488;0;0;19:11:28
1603127489;0;0;19:11:29
1603127490;0;0;19:11:30
1603127491;0;0;19:11:31
1603127492;0;0;19:11:32
1603127493;0;0;19:11:33
1603127494;0;0;19:11:34
1603127495;0;0;19:11:35
1603127496;0;0;19:11:36
1603127497;0;0;19:11:37
1603127498;0;0;19:11:38
1603127499;0;0;19:11:39
1603127500;0;0;19:11:40
1603127501;0;0;19:11:41
1603127502;0;0;19:11:42
1603127503;0;0;19:11:43
1603127504;0;0;19:11:44
1603127505;0;0;19:11:45
1603127506;0;0;19:11:46
1603127507;0;0;19:11:47
1603127508;0;0;19:11:48
1603127509;0;0;19:11:49
1603127510;0;0;19:11:50
1603127511;0;0;19:11:51
1603127512;0;0;19:11:52
1603127513;0;0;19:11:53
1603127514;0;0;19:11:54
1603127515;0;0;19:11:55
1603127516;0;0;19:11:56
1603127517;0;0;19:11:57
1603127518;0;0;19:11:58
1603127519;0;0;19:11:59
1603127520;0;0;19:12:00
1603127521;0;0;19:12:01
1603127522;0;0;19:12:02
1603127523;0;0;19:12:03
1603127524;0;0;19:12:04
1603127525;0;0;19:12:05
1603127526;0;0;19:12:06
1603127527;0;0;19:12:07
1603127528;0;0;19:12:08
1603127529;0;0;19:12:09
1603127530;0;0;19:12:10
1603127531;0;0;19:12:11
1603127532;0;0;19:12:12
